,sentiment,text
8478,1,Happy 3RD day of MCGI international thanks giving to God of Israel #MCGIThanksToGOD
8479,1,Happy birthday to @TheRealStanLee from Israel! May you live to 120 with good health and great wisdom!
8480,1,Have all Merry Christmas with your love ones !! Good Health and protection. May God Bless USA and Israel.  _URL 
8481,1,"""He is the God of Abraham, Isaac n Jacob - Israel! He's alive.. then who is Israel? u may ask?"""
8482,1,I am 100% committed to Israel as a Jewish state but with equal rights for all. Too many antisemites for Jews not to have a place in the sun.
8483,1,I just hope the Gazans will realize that Israel is their friend and their gov't is their enemy!  _URL 
8484,1,Israel - Ramel Bradley (ex Yesilgiresun) may agree terms with Hapoel Holon  _URL 
8485,1,It's exciting to be in Israel when tomorrow there will be a general strike. I hope it helps workers in Israel!  _URL 
8486,1,"""Just got my 1st @lootcrate EVER and it's fantastic! Thanks guys and gals, for finally shipping to Israel. #lootcrate"""
8487,1,May God bless the people of Israel and keep them safe.  _URL 
8488,1,Montana News and our viewers support and pray for Israel and it's people and leaders. May God protect them.  _URL 
8489,1,"""Not even Syrians think of destroying Israel as much as Nusrah,it seems,yet Israel gives them shelter &amp; medical care  _URL """
8490,1,Praying for my nephew and his church group headed to Israel tonight. May God protect them. #tripofalifetime  _URL 
8491,1,Shabath Shalom to all of you :) May the God of Israel bless you all :)
8492,1,Signing off for Shabbat Shalom. May the Jewish state of Israel continue to be a loving &amp; peaceful place for all.  _URL 
8493,1,Thank you @netanyahu @IsraeliPM. May God bless and keep our friends and allies in Israel.  _URL 
8494,1,"""Thank you for the Christmas wishes! May YAHWEH bless and keep you, your family, and the sovereign nation of Israel. #BenjaminNetanyahu"""
8495,1,They don't have a 1st Amendment in Israel. So it's perfectly legal!  _URL 
8496,1,This is the year that all the earth may know that there is a God in Israel!
8497,1,Trivial but true - the 1st really successful communist communities were in Israel - kibbutz . Important part of the Left Zionist movement!
8498,1,We love you Elton @eltonofficial @EltonJohn_ Thanku for loving Israel as we do  _URL 
8499,1,We'd love to see you in Israel SQL Saturday on April 4th. Learn from Brent Ozar and Rob Farley precons  _URL  #sqlsaturday
8500,1,"""With love in my heart for the fathers in Israel, may I suggest 10 specific ways that fathers can give spiritual..  _URL """
8501,2,@Forbes and @wef like Israel as a good place to do business. #Israel ranks as the 25th best place. Proud #IoT  _URL 
8502,2,@ILNewsFlash Thank you Israel! We love you &amp; God loves you. May He bless you &amp; keep you!
8503,2,"""@ggclaxton It wasn't exactly perfect, a couple of issues while away. But got to see Israel for the 1st time &amp; feel in love."""
8504,2,@ljcambria @frisrael You are a Patriot! Such compassion and commitment; May God bless and keep you and Israel.
8505,2,"""I love Israel and I will always support you, come what may.  _URL """
8506,2, _URL  Israel's the most persecuted but still World's top ten for highest quality of life. #GodFactor ;)
8507,-1,I thought this was the announcement of a Janet Jackson remix at first and I'm kind of disappointed.  _URL 
8508,-1,Janet Jackson is coming on September 18th I will give someone $50 to shoot her in the fucking face
8509,-1,i'd like to know why I have the 1st album by janet Jackson and the 1st record by roxette.. shameful really
8510,0,#Unbreakable will mark the 1st time Janet Jackson has opened up about her brother Michael Jackson  _URL 
8511,0,#bhramabull Janet Jackson Shares A Heartfelt Note Dedicated To Aaliyah: With Tuesday marking the 1..  _URL  #BHRAMABULL
8512,0,#nowplaying the no.1 hit of Janet Jackson - Escapade from March 3 till March 17 at the #Billboard top 100 | @Back2_the90s
8513,0,.#News: (@JanetJackson) Janet Jackson Writes Open Letter to The Late Aaliyah: Today (August 25) marks the 14t..  _URL 
8514,0,"""@Northlands Hi there, can u tell me what time do doors open fri for janet Jackson? and when does she go on? is there an opening act?"""
8515,0,@jonbream I just read your Janet Jackson article No Sleep hit #1 on the R&amp;B Billboard Charts and her Unbreakable CD release date is Oct 1
8516,0,@thunderclapp I know tomorrow's my last day of work and today I close so I'm kinda just laying in my bed listening to Janet jackson
8517,0,"""Her name in the movie was Janet Cook, funny, Janet Jackson is also born on May 16th."""
8518,0,I might have a pair of Janet Jackson tickets to giveaway Friday morning on The River 100.5 FM. I'll update you..  _URL 
8519,0,I want to go see Janet Jackson soo bad when she comes to Minneapolis in November!
8520,0,Janet Jackson Misses Grammy Deadline on Purpose with New ..  _URL 
8521,0,"""Janet Jackson Misses Grammy Deadline on Purpose with New Album, Due October 2:  _URL  via @showbiz411"""
8522,0,Janet Jackson Pays Tribute To Aaliyah On the 14th Anniversary Of Her Death [Photo] -  _URL  #ICYMI  _URL 
8523,0,Janet Jackson Pens Letter To Aaliyah on 14th Anniversary of Her Death The note reads: What I shared with you..  _URL 
8524,0,Janet Jackson cut a low-key figure as she touched down at LAX airport on Tuesday while flanked by a mass of security guards. She is set to
8525,0,Janet Jackson new album out Oct 2nd: Multiple sources confirm that during an interview with Donnie..  _URL  Read More!
8526,0,Janet Jackson opens her tour Rogers Arena on Aug 31 Spin magazine just released a sample of her latest single single  _URL 
8527,0,Janet Jackson paid tribute to Aaliyah on the 14th anniversary of her death on Tuesday  _URL   _URL 
8528,0,Janet Jackson took a moment to remember Aaliyah on the 14th anniversary of her passing. The iconic artist penned..  _URL 
8529,0,Monday Inniit Boi Entertainment Eye Candy with the world's famous * Janet Jackson * @ age 50.. Black is..  _URL 
8530,0,Put it like this craigs gf on Friday looked ghetto with her braids but Janet Jackson in poetic justice didn't  _URL 
8531,0,WHEN I THINK OF YOU by JANET JACKSON was no.15 in the UK charts on 1 September 1986  _URL 
8532,0,"""YOU cannot stop YAHWEH ELOHIM BUSINESS. YAHWEH ELOHIM HAS BESTOWED HIS Powers ON Janet Jackson and it's SEALED IN YAHWE""""S 9th SEAL ."""
8533,0,"""man I'm about to see Janet Jackson in October , it ain't much anybody can tell me"""
8534,0,someone come see janet jackson with me in march since my mom is forcing me to go lol
8535,1,# just won tickets for Janet Jackson next Tuesday from @99BOBFM
8536,1,"""#Unbreakable tracklist revealed: Janet Jackson, Jimmy Jam &amp; Terry Lewis are back in a record store near you Oct 2nd!  _URL """
8537,1,#nowplaying Janet Jackson - Love Will Never Do Without You no.1 at January 19 1991 at the #Billboard top 100 | @Back2_the90s | @JanetJackson
8538,1,#nowplaying the no.1 hit of Janet Jackson - Escapade from March 3 till March 17 at the #Billboard top 100 | @Back2_the90s
8539,1,8:07 I want to give you tickets to JANET JACKSON @mtscentre Sept 8! Prepare for a Janet trivia question! @FHollywood  _URL 
8540,1,@ 8 am I want to give you tickets to see JANET JACKSON Sept 8 @mtscentre @fhollywood @frankhollywood  _URL 
8541,1,@Casper_227 lol I can't wait.. and I'm going to see Janet Jackson next Thursday
8542,1,"""@DanJKroll LOL the only things that matter to me about February is Janet Jackson. Plus she is apart of Black history, so win-win. LOL"""
8543,1,"""@JacksonsRadio Happy Friday yall..can u play """"feel it boy"""" by Janet Jackson ft Beenie man &amp; then nthin (compares to you) by the Jacksons."""
8544,1,@JanetJackson Janet Jackson I love u!! U can't wait to see u on February 5 at the palace of Auburn Hills. I be the loudest one there!!
8545,1,@JanetJackson Good Morning Janet Jackson Happy Saturday to you HI I am a huge fan of you how are you doing have a good weekend and Happy
8546,1,@Jrellison05 When's your birthday again ? Mines at the very end of the month the 29th. I order Janet Jackson tickets last night
8547,1,@PHVegas Good Evening Planet Hollywood happy Saturday to you HI may i ask if your going to be selling any Janet Jackson unbreakable tour t
8548,1,@SentleL You played a Janet Jackson joint around 2am on Thursday NIght/Friday morning. No verses. Almost just an instrumental loop.
8549,1,@fatbellybella how about you &amp; I go see Janet Jackson in Dallas for her Unbreakable tour Jan. 24?
8550,1,@flytetymejam @JanetJackson See Ya Tomorrow Night Ms Jackson. My first show from the amazingly sweet and talented Janet Jackson
8551,1,"""@ryannichols7 If there's one thing I can guarantee Monday, it's Janet Jackson worship, which I'm always here for."""
8552,1,"""A sultry new jam """"No Sleep"""" marked the return of Janet Jackson on Friday, July 24, as the pop icon makes her..  _URL """
8553,1,"""According to Janet Jackson's long time producer Terry Lewis, the album is due in October. STAY CONNECTED!..  _URL """
8554,1,Chance the Rapper concert Oct 14th then Janet Jackson concert Oct 27th..
8555,1,Congrats to Lina Boily! She just won 2 tickets to see Janet Jackson this Saturday in Grande Prairie. Buy yours here:  _URL 
8556,1,Did you know that 'Janet Jackson' was Trending Topic on Thursday 3 for 8 hours in Calgary?  _URL  #trndnl
8557,1,Don't forget to ask about your chance to go see Janet Jackson in Saskatoon on Monday. We've got tickets and they could be yours tonight!
8558,1,"""Every time I'm about to spend money, I have to remember Janet Jackson is coming in January and I need to save"""
8559,1,Everywhere I go by Janet Jackson ! ugh I remember waking up when it was still dark in the winter for school I think like 3rd grade
8560,1,"""Have you ever been told you look like Janet Jackson? Win the chance to watch Janet from a VIP Suite, October 29th..  _URL """
8561,1,"""Hear Janet Jackson's Soulful New Song, 'Unbreakable' - Fresh off unveiling the track list and cover for her 11th L..  _URL """
8562,1,"""Hey fam just quick view of Janet Jackson's 1st performance from her Unbreakable tour since her """"retirement""""!..  _URL """
8563,1,Hurry up Minneapolis Janet Jackson unbreakable tour tickets just a few left hurry up . MINNEAPOLIS November first  _URL 
8564,1,I can't make my mind up if I wanna drive to Charlotte on the 18th to see Janet Jackson or not. The venue is outside
8565,1,"""I didn't evacuate when Janet Jackson's nipple exposed the power of the sun to an unsuspecting audience, I ain't budgin now."""
8566,1,I feel like the new Janet Jackson single is bringing back 90s R&amp;B.  _URL  via @pitchfork
8567,1,I got 4 Janet Jackson tickets I just hope I don't lose them by January
8568,1,I see Janet Jackson in concert this Friday. Most of you probably never heard of her. :-) #excited
8569,1,I want to go to the Janet Jackson concert in January.
8570,1,I was thrilled to attend the first show of Janet Jackson's new #Unbreakable tour on Monday. Amazing performance!  _URL 
8571,1,"""I'm going to tell Colwell we should do a JT, Bruno Mars or Janet Jackson song for hip hop next Monday for real"""
8572,1,I'm just trying to get to Sept 20 fam. Janet Jackson coming to town
8573,1,"""In June of '93, """"That's the Way Love Goes"""" by Janet Jackson was the #1 song on the billboard. That same month, Aaron Nola was born #Phillies"""
8574,1,Is it 'OTT' to take a day of annual leave to immerse myself within the first Janet Jackson record in seven years on October 2nd?
8575,1,It's #Friday and time for the #freakinweekend #fridayvibes #music Janet Jackson - Got Til It's Gone (Dr. MaD Remix)  _URL 
8576,1,Janet Jackson &amp; Luther the best for Saturday cleaning
8577,1,"""Janet Jackson - """"No Sleep"""" Feat. J. Cole can't wait to see this live #unbreakabletour October 25th where are you?  _URL """
8578,1,Janet Jackson Pays Tribute To Aaliyah On the 14th Anniversary Of Her Death [Photo]  _URL 
8579,1,Janet Jackson cream you know it unbreakable Janet Jackson Minneapolis live November first target center Minneapolis  _URL 
8580,1,"""Janet Jackson has unveiled the track list and album cover for her upcoming LP Unbreakable, which will arrive October 2nd."""
8581,1,Janet Jackson is going on tour and coming to Portland in January. My life is complete.
8582,1,Janet Jackson led the stars who gave special tribute for Aaliyah's 14th death anniversary on Tuesday. Read more..  _URL 
8583,1,"""Janet Jackson on the 15th, then Ed Sheeran on the 20th. When there is good music, HC is all smiles."""
8584,1,"""Janet Jackson opens #Unbreakable tour in Vancouver, introduces new song with Missy Elliott #UnbreakableVancouver  _URL """
8585,1,Janet Jackson performs in Miami on Sept 20! All roads lead to the #MagicCity! Get ur piece of the #Miami Dream? Im here to help #realestate
8586,1,"""Janet Jackson released more information about her new album """"Unbreakable,"""" which will be out on Oct 2, on her..  _URL """
8587,1,Janet Jackson remembers Aaliyah on the 14th anniversary of her death.  _URL 
8588,1,"""Janet Jackson takes fans behind-the-scenes of her album cover shoot: On Thursday, the 49-year-old..  _URL  #TheIrfanism"""
8589,1,"""Janet Jackson will be in the Queen City on Friday, September 18th at the PNC Music Pavilion! Are you ready?"""
8590,1,"""Janet Jackson's #Unbreakable Drops Oct 2nd - Single """"No Sleep"""" Regain #1 spot on the Charts!  _URL   _URL """
8591,1,"""Janet Jackson's album comes out on October 2nd, Janet Jackson is currently on it's supporting tour .."""
8592,1,Janet Jackson's smooth new song will make you feel 'Unbreakable'  _URL  via @mashable
8593,1,Janet jackson is back (and she brought some extra saggy pampers pants with her)  _URL 
8594,1,"""Jason Lown.. I know you can appreciate this: Janet Jackson's 3rd single from her 4th album, Escapade, came on..  _URL """
8595,1,"""Just got the wax flushed from my ears for Janet Jackson tomorrow night, my body is literally ready"""
8596,1,"""Just started getting into GIFs and I """"interviewed"""" Janet Jackson about Nipplegate. Just jokes, y'all.  _URL """
8597,1,"""Just want to make it known that I'm gonna go see Janet Jackson in concert in February. You're jealous, ik."""
8598,1,"""Miss Janet is BACK! Janet Jackson - Unbreakable World Tour plays Calgary tonight and Edmonton on Friday, Sep 4!..  _URL """
8599,1,"""Monday nights Love Zone with Ruth includes songs from Katy B, Janet Jackson, Blue, Squeeze, Bon Jovi, Gabrielle..  _URL """
8600,1,"""MusicTimes&gt; Janet Jackson - Monday night in Vancouver, Janet Jackson returned to the touring circuit once again wi..  _URL """
8601,1,"""New Janet Jackson music is just 29 days away! To the delight of fans everywhere, the singer announced Thursday..  _URL """
8602,1,"""On Thursday, Janet Jackson teased more of her return to music with a photo shoot in which she looked incredibly..  _URL """
8603,1,"""On the 14th anniversary of Aaliyah's passing, Janet Jackson shared a personal message  _URL   _URL """
8604,1,Packing a punch: Janet Jackson released the album artwork for her upcoming eleventh album Unbreakable on Thursday  _URL 
8605,1,Ready for the 26th! Ready to get my life to Janet Jackson
8606,1,SELLING 2 JANET JACKSON TICKETS. GOOD SEATS. SEPT 11TH. HMM FOR DETAILS &amp; rt/tag anyone you think might want them! Thx guys!
8607,1,Saying jumbo shrimp on the menu when it is CLEARLY not is just as offensive as homegirl from Friday saying she looked like Janet Jackson.
8608,1,Seeing Janet Jackson this Friday and I think I'm going to cry the whole concert
8609,1,"""She said she looked like janet jackson, bitch got out of the car looking more like Freddie Jackson #Friday"""
8610,1,Someone go see Janet Jackson with me September 29th :(
8611,1,Starting Monday working full time and going to school full time Ian going to get no sleep (Janet Jackson voice )
8612,1,Talking about Janet Jackson..I can't wait to see her in February! #UnbreakableWorldTour
8613,1,That 2 1/2 hours makes the whole Janet Jackson thing seem like CBS Sunday Morning. #VMAs
8614,1,That Janet Jackson. Sometimes she just gets me. Happy Friday friends!
8615,1,"""The tribute to Janet Jackson six years after the death of his brother Michael Monday night, Janet Jackson is..  _URL """
8616,1,"""This may sound silly but, everyone needs to go see the Janet Jackson tour. To say it's amazing is an understatement. #doit"""
8617,1,"""This the 4th time someone said I look like Janet Jackson , lol"""
8618,1,This week has me so exhausted &amp; I'm going to a Janet Jackson concert tomorrow w/ the fam. Oh mah gee
8619,1,Un-ironically listening to Janet Jackson might just be nailing Saturday night #someonetocallmylover
8620,1,Victoria: Do you want to see Janet Jackson Saturday?! Thanks to our friends from Revolution Auto Group we have 2..  _URL 
8621,1,WHEN I THINK OF YOU by JANET JACKSON was no.10 in the UK charts on 8 September 1986  _URL 
8622,1,WIN TICKETS TO SEE MS. JANET JACKSON LIVE THIS AFTERNOON with Richard Ryder! Janet Jackson live September 15 at..  _URL 
8623,1,"""Watching the movie #Friday, realized Smokey was the first one to be #catfished in a movie LMAO! Girl said she looked like Janet Jackson 0_o"""
8624,1,Win tickets to see Janet Jackson at the Air Canada Centre on September 15th!  _URL 
8625,1,"""Winnipeg Sun: """"But make no mistake: Janet Jackson played to win. And did."""" #UnbreakableWinnipeg #UnbreakableWorldTour  _URL """
8626,1,"""Y'all try to be nice and deceiving the way Nia Long was about her friend in Friday who """"looks like Janet Jackson"""""
8627,1,"""You could win tickets to see Janet Jackson at Bankerslife Fieldhouse Nov 9. txt """" MISSJANET"""" to 24609 for you..  _URL """
8628,1,i just saw a man on 14th st with a Janet Jackson tattoo
8629,1,im really about to see Travis Garland and Janet Jackson in the same week in October .. sometimes my life is blissful .
8630,-1,Burnin' it down- timeflies tuesday 100% better than Jason Aldean
8631,-1,"""desperately want to go to jason aldean in september with my niggas but the majority of my friends hate country :,( sad tweet"""
8632,0,"""#lyrics #music Jason Aldean """"fall into the right hands for a reason"""" // ..  _URL   _URL """
8633,0,1st encore song they did together @ Kenny Chesney &amp; Jason Aldean at the Rose Bowl  _URL 
8634,0,2 extra tickets that need to be gone for Kenny and Jason Aldean at Gillette for Friday the 28th.. Let me know if you or anybody wants them
8635,0,"""4th street just went from playing Jason Aldean to ACDC Pick a genre, people."""
8636,0,@VermaTyler no I'm in hilton head till the 8th lol go to Jason aldean sept. 19th! Alot of us are going!
8637,0,@harleypaigee I'm going to Jason aldean on the 26th of sept orr rascal flats on October 2nd!
8638,0,@zacharyleeper faith &amp; I went to the mid state fair to see Jason Aldean on Friday &amp; then staying all weekend in pismo
8639,0,About to go shopping again tomorrow bc the dress I got for Jason Aldean is not cute :-) forever 21 mirrors lie
8640,0,Any one want two Jason Aldean tickets for September 11th? Text or DM me
8641,0,Anybody interested in buying Jason Aldean hard copy tickets for the show this Saturday September 5th in Raleigh?
8642,0,Anybody selling a pair of Jason Aldean tickets for the 19th at @BlossomMusicCtr?! My girl @LyndsayK21 needs some!! @949WQMX
8643,0,Anybody wanna go see Kenny Chesney and Jason aldean tomorrow night with me and Adriana ??
8644,0,Anyone else going to see Jason aldean and Kenny Chesney August 15th? If so hmu.
8645,0,Anyone going to the Jason Aldean concert next Sunday
8646,0,Anyone interested in seeing Kenny Chester and Jason Aldean August 29th hmu my cousin has tickets she can't use
8647,0,Anyone trying to hit up Jason Aldean with me Friday night in Charlotte?
8648,0,Anyone wanna buy 2 Jason Aldean tickets for this Thursday at Darien lake? You can camp with me and Dj for free!
8649,0,Anyone wanna give me a ride to the Jason Aldean concert Friday?
8650,0,Anyone wanna go to the city Friday morning and see Jason Aldean perform a couple songs
8651,0,Anyone want Jason Aldean tickets for Friday?
8652,0,Anyone want a Jason Aldean ticket for tomorrow? $60
8653,0,Anyone want a Jason aldean ticket for this Thursday at Darien lake? Message me
8654,0,Anyone want a ticket to Kenny Chesney and Jason Aldean Friday night?
8655,0,Anyone want to buy a Jason Aldean ticket for tomorrow night? I have two.
8656,0,Anyone who's interested in going to see Jason Aldean in concert on August 21st at Klipsch Music Center let me know. Section B (Up Front)
8657,0,Can someone please drive me and @ekells420 to and from Darien Lake tomorrow for Jason Aldean we will pay you!!
8658,0,"""Delaware Junction #Festival with Jason Aldean, Florida Georgia Line, and More on August 1.. $169.00  _URL  #BaltimoreDeals"""
8659,0,Do you want to win a free pair of tickets to see Kenny Chesney and Jason Aldean this Saturday night?!?! Come to..  _URL 
8660,0,Don't forget to stop in tomorrow night for a chance to win 2 tickets to the Jason Aldean concert August 23rd. For..  _URL 
8661,0,"""Friday in the food court: Dierks Bentley, Clark Manson, Jason Aldean, Kip Moore, Ira Dean, Christian Kane, Kenny Chesney &amp; Josh Abbott Band"""
8662,0,Haley Cox and I have decided we are going to skip the Jason Aldean concert this coming Friday. If you want our..  _URL 
8663,0,Happy birthday to my dude @SamShoe1! Jason Aldean bout to be live come the 5th
8664,0,"""Have three tickets to Jason Aldean and kenny chesney Friday night, let me know if you're interested"""
8665,0,"""Hey, I have a ticket for Jason Aldean this Saturday for sale!! Someone please buy it"""
8666,0,I am selling 2 tickets for Kenny Chesney and Jason Aldean at Arrowhead on Saturday. Message me if you or someone you know is interested
8667,0,"""I have 2 tickets for Jason Aldean, Cole Swindell, and Tyler Farr on September 3rd. Text me if you want them"""
8668,0,"""I have 3 pavilion seats for the Jason Aldean concert this Friday, if anyone is interested please dm me"""
8669,0,I have 3 tickets to Jason Aldean tomorrow .. 1 in the 100 section and 2 in the 200 section lemme know if you're interested
8670,0,I have a Jason Aldean ticket for Friday if anyone wants it!
8671,0,I have an extra ticket for kenny chesney and Jason aldean Saturday at Metlife if you want to go let me know!
8672,0,"""I have extra tickets to Jason Aldean at Riverbend tomorrow, message me if you're interested!"""
8673,0,I have one ticket for Jason Aldean tomorrow. $20 and it's yours.
8674,0,I have two Jason Aldean Tickets on sale for Saturday's concert! $30 each or $50 for both! Text me or DM me if you want them!
8675,0,I just got tix to Jason Aldean: Burn It Down Tour on Sep 4. Let the countdown begin! @LiveNation  _URL 
8676,0,I know it's last minute but does anyone need 2 tickets for Jason Aldean in Raleigh tomorrow night? Message me for more info #ecu #Greenville
8677,0,"""I may never know your reasons why, but someday I'm going to see the good in your goodbye - Jason Aldean"""
8678,0,I need some people to go to Jason Aldean with next Friday!
8679,0,I need someone to see Jason Aldean with tomorrow. aha
8680,0,I still have the Jason aldean ticket for sale! 1 lawn ticket at riverbend on August 23rd! I will take the highest offer! DM if interested!
8681,0,I think I just won tickets to see Jason Aldean on Saturday at MetLife stadium??
8682,0,I wish the Jason Aldean &amp; Cole Swindell concert was tomorrow
8683,0,I'm selling a lawn ticket for Jason Aldean this coming Friday! DM me if you're interested!
8684,0,I'm selling my Jason Aldean ticket! It's lawn for riverbend on August 23rd. DM me if you are interested!
8685,0,"""I'm trying to sell just one lawn ticket for Jason Aldean, Cole Swindell, and Tyler Farr.. Sept 11 @ First Niagra"""
8686,0,"""If I do end up going to the concert tomorrow, I'm gonna scream """"cheater"""" when Jason Aldean walks on stage."""
8687,0,"""If anyone is interested in 2 Kenny Chesney tickets tomorrow with Kenny Chesney, Jason Aldean, Brantley Gilbert, and Cole Swindell text me."""
8688,0,If you aren't going to Jason Aldean tomorrow what are you even doing with your life?
8689,0,If you're free Friday night after the Jason Aldean concert text me and let me know. Throwing a party.
8690,0,"""Is anyone else going to the Kenney Chesney, Jason Aldean concert tomorrow? Maybe we can tailgate?"""
8691,0,Jason Aldean Thursday who is going?
8692,0,Jason Aldean being on a Thursday makes me really not want to go
8693,0,Jason Aldean is September 4th and I have nobody to go with. Guess I won't go
8694,0,Jason Aldean isn't going to play Texas Was You Thursday night and I can honestly say I'm upset about it
8695,0,Jason Aldean ticket for sell. Dm me if you want it. It's for Saturday night
8696,0,Jason Aldean to get this Friday going
8697,0,Join us Friday night after the Jason Aldean Concert for a special night of music with Corey Cox and Scotty..  _URL 
8698,0,"""Kevin and I are selling our Jason Aldean tickets for this Thursday. If you are interested, let us know."""
8699,0,LEAVING ON SUNDAY.. But I still have a Jason Aldean ticket for $30!! Let me know if ya want it
8700,0,"""Luke Bryan Friday night ticket, Jason Aldean ticket, and Darius Rucker ticket for sale! Let me know if you want them!"""
8701,0,"""Might only play Kenny and Jason Aldean tonight djing to prepare for tomorrow. Ya I know I'm a loser for going tomorrow, I didn't buy them.."""
8702,0,My biggest regret of the summer is not getting tickets for the Kenny Chesney Jason Aldean concert in KC tomorrow
8703,0,"""My dads selling 4 tickets for the Jason Aldean, Tyler Farr and Cole Swidell concert September 19th. $100 a piece. Dm me if interested!"""
8704,0,My sister has 2 tickets to see Kenny Chesney and Jason Aldean for tomorrow's concert. Asking $150 cause she can't go. Dm me if interested
8705,0,"""NEW MUSIC MONDAY on today's show features Blake Shelton """"Gonna"""", Tim McGraw """"Top of the World"""" and Jason Aldean..  _URL """
8706,0,"""New Country 99.9 Gator Country Welcomes Jason Aldean, with special guests Cole Swindell and Tyler Farr, Thursday..  _URL """
8707,0,On the other hand jason aldean on Saturday
8708,0,"""Probably a sleepless night for 1 Herkimer County boy, who'll get to celebrate his birthday tomorrow with Jason Aldean  _URL """
8709,0,Ready for the Jason Aldean concert tomorrow tho
8710,0,Reminder: Country Fest shows (Kenny Chesney and Jason Aldean) tonight and tomorrow. Expect heavy traffic in South Walpole and Rte. 1 areas.
8711,0,Rt if you're going to Jason Aldean Thursday
8712,0,Selling 2 Jason Aldean &amp; Kenny Chesney tickets for this Friday at Gillette Stadium $79 each! Direct message me if you are interested!
8713,0,Selling 2 lawn tickets to Jason Aldean for next Saturday. Let me know if you are interested
8714,0,Selling a Jason Aldean ticket for September 19th ! Let me know if you need one.
8715,0,Selling a Jason Aldean ticket for this Friday!! Text me if you're interested
8716,0,Selling my Jason Aldean ticket!! Need to get rid of it by Friday leaving for vacation !
8717,0,"""Selling my Jason Aldean, Cole Swindell and Tyler Farr ticket for their show in Raleigh on Saturday. DM me if you're interested."""
8718,0,Selling two pavilion tickets to Jason Aldean this Sunday. $75 for one or $120 for both hmu if you're interested
8719,0,"""Serious question, anyone want to go to the Jason Aldean concert Friday at Klipsch?"""
8720,0,So bummed I'm not going to Kenny Chesney and Jason Aldean tomorrow
8721,0,"""So the 18th will the best weekend, Jason Aldean and @Tj_ghann @John_Jester09 @M_Pfeiffer44 @j_muhney #BGBOUND"""
8722,0,Someone come visit me in Lubbock and see Jason Aldean on the 25th lol
8723,0,The Jason Aldean concert is on a Thursday night.. Can you guess which day I have my night class?
8724,0,"""Thursday night Fantasy Draft, Friday day Charlotte football viewing party, Friday night Jason Aldean, Saturday ECU, Sunday LKN!"""
8725,0,WHOS GOING TO JASON ALDEAN SEPT 18th?? Hmu if you need tickets
8726,0,"""Wanna see Jason Aldean, Cole Swindell &amp; Tyler Farr in VA Beach TOMORROW NIGHT?! It's the Burn It Down Tour and..  _URL """
8727,0,Who is going to the Jason Aldean &amp; Kenny Chesney concert tomorrow?
8728,0,Who's all going to Jason Aldean the 21st ?
8729,0,Who's going to Jason Aldean and Kenny Chesney at Mile High on August 8th?
8730,0,Who's going to Jason Aldean on Friday?
8731,0,Would anyone want to see Jason Aldean September 19
8732,0,anyone want to buy Jason aldean tickets off me for September 11th? priced to move.
8733,0,i'm going to jason aldean thurs.. i hate country music..
8734,0,"""jason aldean just said to have a great weekend on tuesday night. what the fuck, not cool dawg."""
8735,0,someone come see Jason Aldean with me Saturday??
8736,0,thanks to the radio at work I'm all depressed now with it playing JASON ALDEAN then house of the rising sun. Fighting with your BFF sucks
8737,1,"""2 tickets for Jason Aldean tomorrow, hmu if you want them"""
8738,1,"""3rd time seeing Jason Aldean, didn't remember the first 2 so I guess third times a charm"""
8739,1,@Its_Westfall21 fuck it I'll buy your Jason aldean ticket if we go tomorrow haha
8740,1,@SXMTheHighway beautiful Saturday morning listening to #Hot45sxm while getting ready for Jason Aldean and Kenny Chesney tonight
8741,1,@SomeGuyAllen Allen!! Are you gonna be at Jason Aldean tonight? I missed you Sunday at Darius! :( lol Hope to see you tonight!
8742,1,"""@deejaysilver1 Can I get hooked with tickets from you for the Jason Aldean in Bristow, VA Jiffy Lube Live? Can we Burn It Down in VA Sept 12"""
8743,1,@stoolpresidente this shirt got a lot of love here in Virginia last Thursday at the Jason Aldean Concert!  _URL 
8744,1,A little country on a Saturday Night with Jason Aldean and Kenny Chesney  _URL 
8745,1,About to 3rd wheel my dad &amp; his gf tonight but it's so worth it to see kenny Chesney and Jason aldean
8746,1,All I can think about is Jason Aldean Thursday night
8747,1,All I wanna do is see Jason Aldean on the 23rd w/ @Linny_Nicole @jillianepperson and @brookisback someone force Jill to go
8748,1,"""Almost Friday, which means it's almost Jason Aldean time! @bnoonan23 #3years"""
8749,1,Am I the only one pumped for Jason Aldean tomorrow??
8750,1,Any of my Denver peeps need tickets to the Kenny Chesney &amp; Jason Aldean concert tomorrow? I have two 100 level..  _URL 
8751,1,Anybody wanna go to the Jason Aldean concert September 4th with me?
8752,1,Anyone wanna see Jason Aldean with me Sept 17th?! Got an extra ticket!!
8753,1,Anyone wanna see Jason Aldean with me on the today show on Friday?? Cristina won't go
8754,1,Anyone want to come to Kenny Chesney and Jason Aldean at MetLife on Saturday I have an extra ticket and by extra i mean a plus one wink wink
8755,1,Anyone want to go to Jason Aldean concert with me tomorrow night? I can get two tickets for 30 a piece!!
8756,1,"""Brady is free, Jason Aldean tonight, Busch gardens on Saturday, and brunch on Sunday! Best birthday weekend ever! #FreeBrady #TB12"""
8757,1,"""Brantley Gilbert, Jason Aldean, Kenny Chesney, and Cole Swindell - Saturday night. Two tickets. Anybody interested in getting the other?"""
8758,1,Can I just go to the Jason Aldean concert Sunday??
8759,1,Can it be friday already? I wanna see Jason Aldean
